카테고리,키워드,질문
안부 일상 대화,거주지정보,"다음달에 경기도 A시 주택청약을 넣으려고해요.

경기도 B시에서 25년정도 거주했고요

A시에 주소이전 한지는 6개월정도되었네요.

견본주택 상담받아보니 A시에서 1년이상 거주
해야 한다고 하는데요.

이 경우 청약홈 어플에서 거주지 선택하라고하면
A시 거주 라고 적어야하나요?
아니면.. 경기도 타지역 이라고 체크해야하나요?

A시도 경기도이니 상관없이 A시 라고 했다가
혹시나 1년이 안되었기때문에 탈락시켜버리거나.

경기도 타지역이라고 체크했을 때
A시에 살고있는데 경기도 타지역이라고 체크했다고
탈락시켜버리는 경우가 생길까봐 걱정되서
질문 올립니다."
안부 일상 대화,거주지정보,
안부 일상 대화,거주지정보,
안부 일상 대화,거주지정보,만약에 제가 지금 광주에 살고 있는데 경기도에서 시험을 보고 싶으면 지방직공무원 시험 당해 1월 1일 이전부터 최종시험일까지 지원할 지역에 거주지가 등록되어있으면 되는거 맞죠??ㅠ
안부 일상 대화,거주지정보,행복주택 예비신혼부부로 신청을 해서 서류 접수하러고 하니 제가 거주지가 아니고 소득근거지로 신청을 했더라구요.. 저랑 남친이 다 그 해당 거주지에서 거주중이거든요 근데 저는 일은 다른 지역에서 하고 남친은 거주지 근처에서 알바중이에요... 일용직 알바라 재직증명서도 없고  다른 서류들도 없어서 제출 못하는데 거주지 신청으로 다시 변경은 못하는거죠??ㅠㅠㅠㅠㅠㅠ 급해요 잘아시는 분 알려주세여
안부 일상 대화,거주지정보,"안녕하세요 공무원 시험 거주지 제한에 대해 확실하게 알고 싶어서요.

과거 경기도에 3년 이상 거주한 기록이 있으면 현재 주소지가 경기도가 아니더라도 경기도 시,군에 지원 가능한 거 맞죠? 전 직렬에 동일하게 적용되나요? 참고로 제가 응시할 직렬은 9급 사서직입니다"
안부 일상 대화,거주지정보,
안부 일상 대화,거주지정보,
안부 일상 대화,거주지정보,"경남 창원시에서 살다 22년 12월 부산으로 거주지를 옮긴 후 부산 필기 합격, 면접 보고 기다리고 있는 상황인데 다시 창원시로 거주지를 옮기려고 합니다
언제 다시 옮길 수 있나요 ?"
안부 일상 대화,거주지정보,
안부 일상 대화,거주지정보,제가 지금 광주에서 일반고 다니고 있는데요 화순고로 전학가고 싶은데 거주지이전을 하지않고 가는 방법 없나요??
안부 일상 대화,거주지정보,"직장에서 사대보험때문에 등본을 내라해서 내는데

실거주지는 대전인데

등본상거주지는 제주도로 되있습니다

사대보험 가입시 문제가될까요?"
안부 일상 대화,거주지정보,
안부 일상 대화,거주지정보,"제가 원래 대전에서 25년동안 대전(본가)에서 살았는데
경기도 지역이랑 대전중에 고민해 보고 지원하고 싶어서
이번년도에 경기도로 거주지를 변경하였는데
결국에는 대전 공무원 시험을 쳤거든요
그래서 필기 합격하고 다시 대전으로 거주지 변경을 하고 싶은데
상관없나요?? (면접 볼때 영향을 받는다던지)"
안부 일상 대화,거주지정보,
안부 일상 대화,거주지정보,
안부 일상 대화,거주지정보,
안부 일상 대화,거주지정보,"지금 주소가 경남으로 되어있는데
이번 토목직으로 지방직 9급을 창원으로 지원 가능합니까??
거주지 제한이 궁금합니다!"
안부 일상 대화,거주지정보,
안부 일상 대화,거주지정보,
안부 일상 대화,거주지정보,
안부 일상 대화,거주지정보,알바몬 이력서 거주지 주소 비공개 어찌하나요??
안부 일상 대화,거주지정보,
안부 일상 대화,거주지정보,
안부 일상 대화,거주지정보,"청년내일저축계좌 신청하려고 하는데요,

제가 서류 상으로는 대학교로 주소지가 되어 있습니다.

그래서 1인가구로 가족구성원 없이 신청하려고 하는데

실거주지는 본가에서 가족들과 지내고 있어서요.


1인 가구(본인)으로 신청하되,
거주지는 무료임대(가족의 자가 주택에 거주)로
체크한 후 신청해도 되는 건지....

전화 문의하려고 했으나 상담원 연결이 되지 않아 여쭤봅니다."
안부 일상 대화,거주지정보,
안부 일상 대화,거주지정보,"어쩔수없이 3금융권을 이용하게되었습니다..
대출나라에 이용글쓰고 상담업체들이 등록되면
금융위 and 사기번호 조회 다 하고 괜찮은 곳 추려서 선 문자를 보냈습니다

문자를 보내니 성명과 주민번호 13자리를 보내라기에 보냈고,
추후에  나이스평가점수 신용카드유무 통신사  거주지 를 보내라고하는데
통신사와 거주지를 보내는 이유를 물으니 한도 및 가능한 상품조회를 위해 물어보는거라고합니다

이게 맞는건지 사실상 비대면으로하는거라 차피 대면이라면 계약서에 다 적는건데 안심하고
보내도되는걸까요?? 아니면 불법이니까 못한다고 보내야할까요??

도와주세요 지식인분들ㅠㅠㅠㅠ내공드릴게요ㅠㅠㅠㅠ빠른답변 부탁드려요ㅠㅠㅠ"
안부 일상 대화,거주지정보,
안부 일상 대화,거주지정보,
안부 일상 대화,거주지정보,
안부 일상 대화,거주지정보,"안녕하세요 
리그오브레전드 게임을 진행하는 도중에 어떤 악성유저가 게임 시작전부터 팀에게 욕을 난무하였습니다. 이후 게임이 시작되고서는 게임이 지는행위(트롤)을 하며 계속하여 팀원에게 욕을 하더라고요.
그래서 저도 화가나서 욕은 그렇게 하는거 아니다. 쓰레기세기야 하며 욕으로 맞 받아쳤습니다. 근데 문제는 후에 시작이 되었습니다. 갑자기 부모님을 거론하며 욕을 하기 시작하더라고요? 
본인은 좀 아닌거 같아 제 사는 거주지정보와 제 이름 석자를 얘기하며 그만하라고 이제 더 욕하시면 신고한다고 얘기하였습니다. 
그러더니 악성유저가 '니me 보댕2 냠냠' 이런식으로 통매음 발언을 하고 이 후에도 멈추지않고 '니me' 를 붙이며 욕을 난무하더라고요. 듣던 팀원들이 아니다 싶었는지 그만하라고 다그치기까지 했으나 악성유저는 '애me 뒤진것들이'.. 하며 욕을 이어갔습니다. 저도 계속 그만하라고 까지 얘기했는데 도통 말이 안통하더라고요?. 같은 팀원분이 너무 화가 난 나머지 고소하겠다고 얘기하며 저한테 사진과 동영상을 보내달라하여 보내준상태입니다. 
물론 저도 처음에 욕을 한 부분에서는 잘 못 되었다고 생각이 듭니다만, 그 이 후에 제 실명까지 거론하며 불쾌하다 그만하라 라고 3차 경고까지 주었는데 무시하고 부모님 거론하며 통매발언을 지속하는게 괘씸하였습니다. 또한 자기는 촉법소년이라고 상관없다는 식 발언도 하네요 ^^..
(제가 모든 채팅을 사진으로 담진 못해서 라이엇 문의에 채팅로그를 부탁한상태입니다.)

혹시 악성유저에 대해 신고절차를 밟을 수 있을까요?
(보통은 그러려니 넘어가는데 팀원들이 하지말라고 수 차례 경고까지 줬음에도 시작부터 끝 까지 욕설을 난무하고 부모님을 걸고늘어지는게 너무 어이가 없습니다.)

추가적으로 
제가 다른 부모욕을 하는 부분은 다 캡쳐를 했는데 딱 통매음 한 부분에서만 캡쳐를 못하였더라고요.
리그오브레전드 게임 측에 문의를 넣었더니
'법적인 절차를 진행하시는 경우 해당 기관에 정상적으로 접수를 하셨다면 담당 부서에서 라이엇 게임즈 코리아 측으로 정보를 요청하게 됩니다.
그 경우 고객지원에서 GM이 전달해 드리기 제한된 내용과는 다르게 담당 부서에서는 해당 기관을 통해 별도의 정보를 제공 받으실 수 있습니다.' 라고 합니다

그럼 고소하는 부분이 먼저인가요? 그 후에 채팅로그를 따서 진행 할 수 있을까요?
악성유저 오늘도 혹여나해서 봤더니 게임 중인데 저렇게 부모님에 대한 성적 모욕하고도 즐겁게 게임 하고있을거 생각하니 분에 찹니다.

로톡 같은데서 변호사 분과 전화 후에 고소진행하는게 나을까요?
경찰서가면 귀찮아 하시고 안해준다는 애기가 많더라고요?"
안부 일상 대화,거주지정보,
안부 일상 대화,거주지정보,
안부 일상 대화,거주지정보,"안녕하세요, 지방직 공무원 거주지 제한에 대해 여쭤보고 싶습니다.
제가 어릴 때부터 쭉 A시에 살다가 이번에 B시로 이사하게 되었는데요.
12월 26일에 전입신고를 했고, 정부24에서 주민등록표를 열람하면 거주지가 B시 주소로 나옵니다.
이 경우 (면접일까지 주소를 유지한다는 전제 하에)2023년 지방직 시험에서 B시의 거주지 제한 조건을 충족한 게 맞나요?
아니면 전입신고 이외 또 다른 뭔가를 해야 하나요???"
안부 일상 대화,거주지정보,
안부 일상 대화,거주지정보,"안녕하세요. 회사 입사 공채 지원서에 주소 적는 칸에 *현재 거주하고 있는 곳으로 기입하라고 되어있습니다.
현재는 회사 인턴 일 때문에 경기도에 몇개월 있어야 해서 지금 현주소지는 경기도인데요,
주민등본 상으로는 지방이라 이쪽으로 기입하고 싶습니다.
근데 전입신고를 안하고 몇개월 지내는 거라 작성해도 될지 의문입니다.
현거주지로 경기도를 적어도 될까요?
아니면 주민등본상 주소를 적어야 하나요?"
안부 일상 대화,거주지정보,"저는 평생 경기도 내에서 거주했는데 24년도~25년도 충북에서 거주하게 될 예정입니다. 그럼에도 경기도에서 9급 공무원 응시하고 싶은데,

25년도에 응시한다고 가정하고 제가 약 20여년간을 경기도에서 살았기때문에 3년 이상 거주 조건을 충족하여

제가 충북에 거주하고있더라도 경기도에 응시할 수 있는 것이 맞나요?"
안부 일상 대화,거주지정보,
안부 일상 대화,거주지정보,
안부 일상 대화,거주지정보,
안부 일상 대화,거주지정보,
안부 일상 대화,거주지정보,제가 친구랑 사이가 안 좋아져서 전학을 가려고 하는데 거주지 이전을 하면 전학이 가능하잖아요 전학 가는 학교가 무조건 집 주변이어야 할 필요는 없는 건가요? 제가 다니고 있는 학교가 1이고 이사가는 곳 주변 학교가 2이고 제가 전학가고 싶은 학교가 3인데 3이 거리상 제일 먼데 제가 가고 싶은 중학교라 가고 싶어요 거리 차이가 많이나도 원하는 중학교로 가는 게 가능할까요?
안부 일상 대화,거주지정보,
안부 일상 대화,거주지정보,"알바몬 탈퇴되면 간편문자로 보낸 기본정보들(거주지,이름,나이) 삭제되나ㅇ요? 담당자한테 안보이나요? 담당자한테 제 지원문자가 어떻게 보이나요?"
안부 일상 대화,거주지정보,안녕하세요 오늘 아이폰에서 갤럭시로 넘어온 사람인데 어플을 다운로드 할려고 하는데 거주지가 틀리다고 못다운로드 한다는데 다른거는 다 다운받았는데 어떻게 하나요??
안부 일상 대화,거주지정보,
안부 일상 대화,거주지정보,"제가 이해가 잘 안가서 그런데요
그 해 12월31일 전에 거주지 변경하거나 아니면 3년이상 거주시 가능하다는데
그러면 만약 제가 익산->장수로 그 시험해에 거주지를 이전하고 3년이상 거주해야 가능하다는건가요
아니면 그냥 그 해에 이전만 해도 가능한건가요?"
